alpha_group,name,url,slug,doc_id,site,category,aliases,short_text_simple,long_text_complex,next_step,disclaimer,jargon_terms,short_avg_sentence_len,short_avg_word_len,short_word_count,short_sentence_count,long_avg_sentence_len,long_avg_word_len,long_word_count,long_sentence_count,short_readability_score,long_readability_score
A,ADNP syndroom,https://www.erfelijkheid.nl/ziektes/adnp-syndroom,adnp-syndroom,adnp-syndroom,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,adnp syn|adnp syndroom|adnpsyndroom,"ADNP syndroom is een erfelijke aandoening. Op deze pagina vind je wat het is, of het in families voorkomt en wat je kunt doen als je vragen hebt.","ADNP syndroom betreft een genetisch bepaalde aandoening waarbij varianten in een of meerdere genen kunnen leiden tot klinische verschijnselen. De overerving kan autosomaal dominant, autosomaal recessief of X-gebonden zijn, afhankelijk van het onderliggende mechanisme. Diagnostiek kan bestaan uit moleculair-genetisch onderzoek en/of chromosoomanalyse. Voor counseling en interpretatie van uitslagen kan verwijzing naar de klinische genetica passend zijn.",Maak een afspraak bij de huisarts om je familiegeschiedenis te bespreken. Een klinisch geneticus kan uitleg geven over erfelijkheid.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,autosomaal|recessief|dominant|x-gebonden|moleculair|chromosoomanalyse|counseling,14.0,4.107142857142857,28,2,14.75,6.627118644067797,59,4,10.042857142857143,11.500847457627119
A,Adrenogenitaal syndroom,https://www.erfelijkheid.nl/ziektes/adrenogenitaal-syndroom,adrenogenitaal-syndroom,adrenogenitaal-syndroom,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,adrenogenitaal syn|adrenogenitaal syndroom|adrenogenitaalsyndroom,Bij Adrenogenitaal syndroom spelen genen een rol. Deze pagina helpt je om snel te vinden: is het erfelijk en wat is een logische volgende stap.,Adrenogenitaal syndroom wordt in de literatuur beschreven als een genetische aandoening met heterogene etiologie. Fenotype-expressie en penetrantie kunnen variëren; risico-inschatting hangt af van familieanamnese en genetische bevindingen. Differentiaaldiagnostiek en indicatiestelling voor DNA-diagnostiek verlopen doorgaans via zorgprofessionals. Bespreek vragen met de huisarts; zo nodig volgt verwijzing naar een klinisch geneticus.,Maak een afspraak bij de huisarts om je familiegeschiedenis te bespreken. Een klinisch geneticus kan uitleg geven over erfelijkheid.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,penetrantie|fenotype|etiologie|differentiaaldiagnostiek|indicatiestelling,12.5,4.64,25,2,13.0,7.288461538461538,52,4,9.356,10.715384615384615
A,Afweerstoornissen,https://www.erfelijkheid.nl/ziektes/afweerstoornissen,afweerstoornissen,afweerstoornissen,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,afweerstoornissen,"Afweerstoornissen is een erfelijke aandoening. Op deze pagina vind je wat het is, of het in families voorkomt en wat je kunt doen als je vragen hebt.","Afweerstoornissen betreft een genetisch bepaalde aandoening waarbij varianten in een of meerdere genen kunnen leiden tot klinische verschijnselen. De overerving kan autosomaal dominant, autosomaal recessief of X-gebonden zijn, afhankelijk van het onderliggende mechanisme. Diagnostiek kan bestaan uit moleculair-genetisch onderzoek en/of chromosoomanalyse. Voor counseling en interpretatie van uitslagen kan verwijzing naar de klinische genetica passend zijn.",Maak een afspraak bij de huisarts om je familiegeschiedenis te bespreken. Een klinisch geneticus kan uitleg geven over erfelijkheid.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,autosomaal|recessief|dominant|x-gebonden|moleculair|chromosoomanalyse|counseling,13.5,4.444444444444445,27,2,14.5,6.827586206896552,58,4,9.877777777777778,11.43103448275862
A,Aicardi syndroom,https://www.erfelijkheid.nl/ziektes/aicardi-syndroom,aicardi-syndroom,aicardi-syndroom,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,aicardi syn|aicardi syndroom|aicardisyndroom,Bij Aicardi syndroom spelen genen een rol. Deze pagina helpt je om snel te vinden: is het erfelijk en wat is een logische volgende stap.,"Aicardi syndroom betreft een genetisch bepaalde aandoening waarbij varianten in een of meerdere genen kunnen leiden tot klinische verschijnselen. De overerving kan autosomaal dominant, autosomaal recessief of X-gebonden zijn, afhankelijk van het onderliggende mechanisme. Diagnostiek kan bestaan uit moleculair-genetisch onderzoek en/of chromosoomanalyse. Voor counseling en interpretatie van uitslagen kan verwijzing naar de klinische genetica passend zijn.",Maak een afspraak bij de huisarts om je familiegeschiedenis te bespreken. Een klinisch geneticus kan uitleg geven over erfelijkheid.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,autosomaal|recessief|dominant|x-gebonden|moleculair|chromosoomanalyse|counseling,12.5,4.36,25,2,14.75,6.677966101694915,59,4,9.244,11.521186440677965
A,Albinisme,https://www.erfelijkheid.nl/ziektes/albinisme,albinisme,albinisme,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,albinisme,Bij Albinisme spelen genen een rol. Deze pagina helpt je om snel te vinden: is het erfelijk en wat is een logische volgende stap.,"Albinisme betreft een genetisch bepaalde aandoening waarbij varianten in een of meerdere genen kunnen leiden tot klinische verschijnselen. De overerving kan autosomaal dominant, autosomaal recessief of X-gebonden zijn, afhankelijk van het onderliggende mechanisme. Diagnostiek kan bestaan uit moleculair-genetisch onderzoek en/of chromosoomanalyse. Voor counseling en interpretatie van uitslagen kan verwijzing naar de klinische genetica passend zijn.",Bespreek je vraag met je huisarts. Vraag zo nodig om een verwijzing naar de klinische genetica.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,autosomaal|recessief|dominant|x-gebonden|moleculair|chromosoomanalyse|counseling,12.0,4.291666666666667,24,2,14.5,6.689655172413793,58,4,8.916666666666666,11.375862068965517
A,Albright hereditaire osteodystrofie (AHO),https://www.erfelijkheid.nl/ziektes/albright-hereditaire-osteodystrofie-aho,albright-hereditaire-osteodystrofie-aho,albright-hereditaire-osteodystrofie-aho,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,albright hereditaire osteodystrofie aho|albrighthereditaireosteodystrofieaho,Bij Albright hereditaire osteodystrofie (AHO) spelen genen een rol. Deze pagina helpt je om snel te vinden: is het erfelijk en wat is een logische volgende stap.,Albright hereditaire osteodystrofie (AHO) wordt in de literatuur beschreven als een genetische aandoening met heterogene etiologie. Fenotype-expressie en penetrantie kunnen variëren; risico-inschatting hangt af van familieanamnese en genetische bevindingen. Differentiaaldiagnostiek en indicatiestelling voor DNA-diagnostiek verlopen doorgaans via zorgprofessionals. Bespreek vragen met de huisarts; zo nodig volgt verwijzing naar een klinisch geneticus.,Bespreek je vraag met je huisarts. Vraag zo nodig om een verwijzing naar de klinische genetica.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,penetrantie|fenotype|etiologie|differentiaaldiagnostiek|indicatiestelling,13.5,4.814814814814815,27,2,13.5,7.277777777777778,54,4,10.025925925925925,11.011111111111111
A,Alpha-1 antitrypsine deficiëntie,https://www.erfelijkheid.nl/ziektes/alpha-1-antitrypsine-deficientie,alpha-1-antitrypsine-deficientie,alpha-1-antitrypsine-deficientie,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,alpha 1 antitrypsine deficientie|alpha-1 antitrypsine deficientie|alpha-1 antitrypsine deficiëntie|alpha-1antitrypsinedeficientie,Bij Alpha-1 antitrypsine deficiëntie spelen genen een rol. Deze pagina helpt je om snel te vinden: is het erfelijk en wat is een logische volgende stap.,Alpha-1 antitrypsine deficiëntie wordt in de literatuur beschreven als een genetische aandoening met heterogene etiologie. Fenotype-expressie en penetrantie kunnen variëren; risico-inschatting hangt af van familieanamnese en genetische bevindingen. Differentiaaldiagnostiek en indicatiestelling voor DNA-diagnostiek verlopen doorgaans via zorgprofessionals. Bespreek vragen met de huisarts; zo nodig volgt verwijzing naar een klinisch geneticus.,Bespreek je vraag met je huisarts. Vraag zo nodig om een verwijzing naar de klinische genetica.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,penetrantie|fenotype|etiologie|differentiaaldiagnostiek|indicatiestelling,13.5,4.555555555555555,27,2,13.5,7.148148148148148,54,4,9.922222222222222,10.959259259259259
A,Alfa-mannosidose,https://www.erfelijkheid.nl/ziektes/alfa-mannosidose,alfa-mannosidose,alfa-mannosidose,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,alfa mannosidose|alfa-mannosidose,Alfa-mannosidose is een zeldzame erfelijke aandoening. Hier lees je in eenvoudige woorden de belangrijkste punten en waar je terechtkunt voor hulp.,Alfa-mannosidose wordt in de literatuur beschreven als een genetische aandoening met heterogene etiologie. Fenotype-expressie en penetrantie kunnen variëren; risico-inschatting hangt af van familieanamnese en genetische bevindingen. Differentiaaldiagnostiek en indicatiestelling voor DNA-diagnostiek verlopen doorgaans via zorgprofessionals. Bespreek vragen met de huisarts; zo nodig volgt verwijzing naar een klinisch geneticus.,Maak een afspraak bij de huisarts om je familiegeschiedenis te bespreken. Een klinisch geneticus kan uitleg geven over erfelijkheid.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,penetrantie|fenotype|etiologie|differentiaaldiagnostiek|indicatiestelling,11.0,5.636363636363637,22,2,13.0,7.153846153846154,52,4,8.854545454545455,10.661538461538463
A,Alfa thalassemie,https://www.erfelijkheid.nl/ziektes/alfa-thalassemie,alfa-thalassemie,alfa-thalassemie,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,alfa thalassemie|alfathalassemie,"Alfa thalassemie is een erfelijke aandoening. Op deze pagina vind je wat het is, of het in families voorkomt en wat je kunt doen als je vragen hebt.",Alfa thalassemie wordt in de literatuur beschreven als een genetische aandoening met heterogene etiologie. Fenotype-expressie en penetrantie kunnen variëren; risico-inschatting hangt af van familieanamnese en genetische bevindingen. Differentiaaldiagnostiek en indicatiestelling voor DNA-diagnostiek verlopen doorgaans via zorgprofessionals. Bespreek vragen met de huisarts; zo nodig volgt verwijzing naar een klinisch geneticus.,Bespreek je vraag met je huisarts. Vraag zo nodig om een verwijzing naar de klinische genetica.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,penetrantie|fenotype|etiologie|differentiaaldiagnostiek|indicatiestelling,14.0,4.214285714285714,28,2,13.0,7.153846153846154,52,4,10.085714285714285,10.661538461538463
A,Allan-Herndon-Dudley syndroom,https://www.erfelijkheid.nl/content/allan-herndon-dudley-syndroom,allan-herndon-dudley-syndroom,allan-herndon-dudley-syndroom,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,allan herndon dudley syndroom|allan-herndon-dudley syn|allan-herndon-dudley syndroom|allan-herndon-dudleysyndroom,Allan-Herndon-Dudley syndroom is een zeldzame erfelijke aandoening. Hier lees je in eenvoudige woorden de belangrijkste punten en waar je terechtkunt voor hulp.,Allan-Herndon-Dudley syndroom wordt in de literatuur beschreven als een genetische aandoening met heterogene etiologie. Fenotype-expressie en penetrantie kunnen variëren; risico-inschatting hangt af van familieanamnese en genetische bevindingen. Differentiaaldiagnostiek en indicatiestelling voor DNA-diagnostiek verlopen doorgaans via zorgprofessionals. Bespreek vragen met de huisarts; zo nodig volgt verwijzing naar een klinisch geneticus.,Bespreek je vraag met je huisarts. Vraag zo nodig om een verwijzing naar de klinische genetica.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,penetrantie|fenotype|etiologie|differentiaaldiagnostiek|indicatiestelling,12.0,5.625,24,2,13.5,7.092592592592593,54,4,9.45,10.937037037037037
A,Alopecia areata,https://www.erfelijkheid.nl/ziektes/alopecia-areata,alopecia-areata,alopecia-areata,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,alopecia areata|alopeciaareata,Bij Alopecia areata spelen genen een rol. Deze pagina helpt je om snel te vinden: is het erfelijk en wat is een logische volgende stap.,"Alopecia areata betreft een genetisch bepaalde aandoening waarbij varianten in een of meerdere genen kunnen leiden tot klinische verschijnselen. De overerving kan autosomaal dominant, autosomaal recessief of X-gebonden zijn, afhankelijk van het onderliggende mechanisme. Diagnostiek kan bestaan uit moleculair-genetisch onderzoek en/of chromosoomanalyse. Voor counseling en interpretatie van uitslagen kan verwijzing naar de klinische genetica passend zijn.",Bespreek je vraag met je huisarts. Vraag zo nodig om een verwijzing naar de klinische genetica.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,autosomaal|recessief|dominant|x-gebonden|moleculair|chromosoomanalyse|counseling,12.5,4.32,25,2,14.75,6.661016949152542,59,4,9.228,11.514406779661016
A,ALS (Amyotrofische Lateraal Sclerose),https://www.erfelijkheid.nl/ziektes/als-amyotrofische-lateraal-sclerose,als-amyotrofische-lateraal-sclerose,als-amyotrofische-lateraal-sclerose,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,als amyotrofische lateraal sclerose|alsamyotrofischelateraalsclerose,ALS (Amyotrofische Lateraal Sclerose) is een zeldzame erfelijke aandoening. Hier lees je in eenvoudige woorden de belangrijkste punten en waar je terechtkunt voor hulp.,"ALS (Amyotrofische Lateraal Sclerose) betreft een genetisch bepaalde aandoening waarbij varianten in een of meerdere genen kunnen leiden tot klinische verschijnselen. De overerving kan autosomaal dominant, autosomaal recessief of X-gebonden zijn, afhankelijk van het onderliggende mechanisme. Diagnostiek kan bestaan uit moleculair-genetisch onderzoek en/of chromosoomanalyse. Voor counseling en interpretatie van uitslagen kan verwijzing naar de klinische genetica passend zijn.",Bespreek je vraag met je huisarts. Vraag zo nodig om een verwijzing naar de klinische genetica.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,autosomaal|recessief|dominant|x-gebonden|moleculair|chromosoomanalyse|counseling,12.0,5.875,24,2,15.25,6.737704918032787,61,4,9.549999999999999,11.845081967213115
A,Alström syndroom,https://www.erfelijkheid.nl/ziektes/alstr%C3%B6m-syndroom,alstr%C3%B6m-syndroom,alstr%C3%B6m-syndroom,https://www.erfocentrum.nl/,Aanleg en ontwikkeling,alstr%C3%B6m syndroom|alstrom syn|alstrom syndroom|alstromsyndroom,"Alström syndroom is een erfelijke aandoening. Op deze pagina vind je wat het is, of het in families voorkomt en wat je kunt doen als je vragen hebt.",Alström syndroom wordt in de literatuur beschreven als een genetische aandoening met heterogene etiologie. Fenotype-expressie en penetrantie kunnen variëren; risico-inschatting hangt af van familieanamnese en genetische bevindingen. Differentiaaldiagnostiek en indicatiestelling voor DNA-diagnostiek verlopen doorgaans via zorgprofessionals. Bespreek vragen met de huisarts; zo nodig volgt verwijzing naar een klinisch geneticus.,Bespreek je vraag met je huisarts. Vraag zo nodig om een verwijzing naar de klinische genetica.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,penetrantie|fenotype|etiologie|differentiaaldiagnostiek|indicatiestelling,14.0,4.214285714285714,28,2,13.0,7.153846153846154,52,4,10.085714285714285,10.661538461538463
A,Alvleesklierkanker,https://www.erfelijkheid.nl/ziektes/erfelijke-alvleesklierkanker,erfelijke-alvleesklierkanker,erfelijke-alvleesklierkanker,https://www.erfocentrum.nl/,Erfelijkheid van kanker,alvleesklierkanker|erfelijke alvleesklierkanker,"Alvleesklierkanker is een erfelijke aandoening. Op deze pagina vind je wat het is, of het in families voorkomt en wat je kunt doen als je vragen hebt.",Alvleesklierkanker wordt in de literatuur beschreven als een genetische aandoening met heterogene etiologie. Fenotype-expressie en penetrantie kunnen variëren; risico-inschatting hangt af van familieanamnese en genetische bevindingen. Differentiaaldiagnostiek en indicatiestelling voor DNA-diagnostiek verlopen doorgaans via zorgprofessionals. Bespreek vragen met de huisarts; zo nodig volgt verwijzing naar een klinisch geneticus.,Maak een afspraak bij de huisarts om je familiegeschiedenis te bespreken. Een klinisch geneticus kan uitleg geven over erfelijkheid.,Deze informatie is algemeen en is geen diagnose of persoonlijk medisch advies. Bespreek klachten of zorgen altijd met een arts.,penetrantie|fenotype|etiologie|differentiaaldiagnostiek|indicatiestelling,13.5,4.481481481481482,27,2,12.75,7.352941176470588,51,4,9.892592592592592,10.591176470588234
